,company,job-title,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count
29862,amazon,Systems Engineering Manager,4.0,4.0,4.0,5.0,5.0,4.0,0
29864,amazon,Fraud Investigator,2.0,4.0,2.0,2.0,1.0,1.0,8
29869,amazon,Quality Analyst,5.0,4.0,5.0,4.0,3.0,4.0,0
29870,amazon,Customer Service Associate,2.0,2.0,2.0,2.0,3.0,1.0,0
29871,amazon,Business Analyst,4.0,4.0,2.0,5.0,5.0,2.0,0
29874,amazon,SDE2,5.0,4.0,5.0,5.0,4.0,4.0,0
29875,amazon,Content Test Associate,1.0,1.0,3.0,2.0,2.0,1.0,0
29878,amazon,Fulfillment Associate,3.0,2.0,3.0,3.0,4.0,2.0,1
29879,amazon,Customer Service Associate,3.0,3.0,3.0,3.0,3.0,3.0,0
29881,amazon,Software Development Intern,5.0,4.0,4.0,5.0,2.0,none,0
29882,amazon,Finance Analyst II,5.0,5.0,5.0,5.0,5.0,5.0,0
29883,amazon,Support Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0
29884,amazon,Content Test Associate,1.0,1.0,3.0,2.0,2.0,1.0,0
29885,amazon,Catalog Associate,4.0,4.0,5.0,5.0,3.0,4.0,0
29886,amazon,SDE2,4.0,4.0,5.0,4.0,4.0,4.0,0
29887,amazon,Fulfillment Associate,3.0,2.0,3.0,3.0,4.0,2.0,1
29888,amazon,Data Entry,3.0,3.0,3.0,3.0,3.0,3.0,0
29890,amazon,CSA - Customer Service Associate,5.0,5.0,5.0,5.0,5.0,5.0,0
29892,amazon,Senior Associate,1.0,1.0,1.0,1.0,2.0,1.0,0
29893,amazon,Engenier,2.0,none,none,5.0,none,none,0
29894,amazon,Product Manager,4.0,3.0,4.0,4.0,5.0,3.0,0
29899,amazon,Seller Support Associate,3.0,1.0,1.0,5.0,4.0,1.0,0
29900,amazon,Seller Support Associate,5.0,4.0,4.0,4.0,4.0,3.0,0
29901,amazon,Freelance Digitech,5.0,3.0,3.0,5.0,3.0,3.0,0
29902,amazon,Seller Support,5.0,4.0,4.0,4.0,3.0,3.0,0
29904,amazon,Investigations Specialist,3.0,3.0,4.0,4.0,3.0,4.0,0
29905,amazon,General Labour,4.0,1.0,4.0,5.0,3.0,5.0,1
29906,amazon,Legal Advisor,2.0,none,none,none,none,none,0
29907,amazon,Support Analyst,2.0,1.0,2.0,2.0,2.0,1.0,0
29908,amazon,Customer Service Representative,4.0,1.0,5.0,5.0,5.0,3.0,0
29910,amazon,Catalog Specialist,5.0,3.0,4.0,4.0,4.0,2.0,0
29911,amazon,Software Development Test Engineer,5.0,5.0,5.0,5.0,4.0,5.0,0
29914,amazon,Software Developer,5.0,4.0,5.0,3.0,3.0,4.0,0
29915,amazon,Quality Assurance Technician II,5.0,2.0,4.0,5.0,4.0,4.0,0
29916,amazon,Team Manager,5.0,4.0,3.0,4.0,4.0,4.0,0
29917,amazon,ICQA,2.0,2.0,1.0,3.0,2.0,1.0,0
29918,amazon,Customer Service Representative,4.0,2.0,5.0,4.0,4.0,3.0,0
29919,amazon,Transaction Risk Investigator,3.0,2.0,5.0,5.0,3.0,3.0,0
29921,amazon,Global Software QA Coordinator,5.0,5.0,5.0,1.0,3.0,5.0,0
29923,amazon,FC Associate,5.0,3.0,5.0,5.0,5.0,5.0,0
29926,amazon,Catalog Specialist,5.0,5.0,5.0,5.0,5.0,5.0,2
29927,amazon,Team Leader,5.0,5.0,5.0,5.0,5.0,5.0,2
29928,amazon,Customer Service Representative,2.0,2.0,1.0,3.0,3.0,1.0,0
29929,amazon,Cloud Support Engineer,3.0,2.0,3.0,5.0,3.0,3.0,0
29930,amazon,Trms,3.0,4.0,5.0,3.0,4.0,3.0,0
29931,amazon,Devops Engineer,4.0,4.0,4.0,4.0,4.0,3.0,0
29933,amazon,IT Support Technician,4.0,3.0,4.0,4.0,4.0,4.0,1
29934,amazon,Senior Product Manager,5.0,4.0,5.0,5.0,4.0,4.0,0
29935,amazon,CSA - Customer Service Associate,5.0,5.0,4.0,5.0,5.0,5.0,0
29936,amazon,Software Development Engineer Intern,5.0,4.0,5.0,5.0,4.0,5.0,1
29937,amazon,Senior Associate,3.0,1.0,3.0,3.0,4.0,2.0,1
29939,amazon,User Experience Designer,3.0,2.0,2.0,2.0,2.0,2.0,0
29941,amazon,Fraud Investigator,3.0,3.0,4.0,2.0,3.0,3.0,0
29944,amazon,Senior Trainer,5.0,4.0,5.0,4.0,4.0,4.0,0
29945,amazon,Senior Sales Manager,1.0,2.0,2.0,2.0,2.0,1.0,1
29947,amazon,Account Manager,4.0,5.0,5.0,5.0,5.0,5.0,0
29949,amazon,Engineer,3.0,2.0,2.0,3.0,4.0,4.0,2
29952,amazon,Brand Specialist SVS,4.0,4.0,3.0,5.0,3.0,2.0,1
29953,amazon,Customer Experience Manager,5.0,2.0,4.0,5.0,3.0,5.0,0
29954,amazon,Senior Seller Support Associate,5.0,5.0,5.0,5.0,5.0,4.0,0
29955,amazon,Customer Service Representative,5.0,5.0,5.0,5.0,5.0,5.0,0
29961,amazon,Amazon,3.0,1.0,1.0,1.0,1.0,1.0,0
29962,amazon,Warehouse Worker,2.0,1.0,2.0,3.0,2.0,4.0,1
29963,amazon,Investigator,1.0,2.0,1.0,1.0,3.0,1.0,6
29965,amazon,Senior Program Manager,1.0,none,none,none,1.0,none,1
29967,amazon,Risk Investigator,5.0,4.0,4.0,4.0,2.0,4.0,0
29968,amazon,Financial Analyst II,5.0,3.0,5.0,5.0,5.0,4.0,0
29970,amazon,Investigator,1.0,2.0,1.0,1.0,3.0,1.0,6
29971,amazon,Operations Manager L5,1.0,1.0,1.0,1.0,4.0,1.0,0
29973,amazon,FC Associate,4.0,2.0,5.0,3.0,3.0,4.0,0
29974,amazon,Investigations Specialist,3.0,3.0,4.0,2.0,4.0,2.0,7
29975,amazon,Senior Financial Accountant,4.0,3.0,3.0,3.0,4.0,3.0,0
29976,amazon,Operations Manager,5.0,4.0,4.0,5.0,4.0,4.0,0
29977,amazon,Catalog Associate,5.0,5.0,5.0,5.0,5.0,5.0,0
29981,amazon,Product Manager,1.0,1.0,1.0,2.0,3.0,2.0,8
29982,amazon,Resolution Specialist,4.0,4.0,5.0,4.0,5.0,3.0,1
29983,amazon,Senior HRBP,5.0,3.0,5.0,5.0,4.0,4.0,0
29984,amazon,Project Manager,5.0,4.0,5.0,5.0,5.0,5.0,0
29986,amazon,Delivery Driver,1.0,1.0,2.0,1.0,5.0,1.0,0
29987,amazon,Support Engineer,1.0,1.0,1.0,1.0,2.0,1.0,1
29989,amazon,Category Manager,4.0,1.0,5.0,5.0,5.0,4.0,0
29990,amazon,CSA - Customer Service Associate,4.0,3.0,4.0,4.0,4.0,3.0,0
29991,amazon,Head Office,4.0,4.0,4.0,5.0,4.0,4.0,0
29993,amazon,Software Development Engineer,1.0,1.0,2.0,5.0,4.0,1.0,1
29996,amazon,Program Manager,1.0,1.0,1.0,2.0,5.0,3.0,0
29998,amazon,Manager,4.0,4.0,4.0,3.0,3.0,2.0,0
30000,amazon,Software Engineer,4.0,3.0,4.0,4.0,4.0,2.0,0
30003,amazon,Catalog Quality Associate,5.0,4.0,5.0,5.0,2.0,3.0,0
30006,amazon,Software Development Engineer,5.0,4.0,5.0,5.0,5.0,4.0,0
30007,amazon,Shift Manager,5.0,5.0,5.0,5.0,5.0,5.0,0
30008,amazon,Manager,5.0,none,none,5.0,none,none,2
30011,amazon,Amazon Warehouse Worker,4.0,4.0,5.0,2.0,5.0,3.0,1
30013,amazon,FC Associate,1.0,1.0,1.0,2.0,3.0,1.0,6
30014,amazon,Senior Transaction Risk Investigator,4.0,4.0,5.0,4.0,3.0,5.0,0
30016,amazon,Test Engineer,4.0,none,none,none,none,none,0
30018,amazon,Web Developer,3.0,none,none,none,none,none,0
30023,amazon,Financial Analyst,4.0,3.0,5.0,5.0,4.0,4.0,0
30025,amazon,Senior Risk Analyst,3.0,1.0,3.0,4.0,4.0,2.0,0
30026,amazon,Senior Fraud Analyst,1.0,1.0,3.0,1.0,3.0,1.0,8
30030,amazon,Amazon Software Development Engineer,5.0,3.0,4.0,5.0,4.0,3.0,0
30031,amazon,Instructor,4.0,4.0,5.0,4.0,4.0,5.0,0
30036,amazon,CSA,4.0,none,none,none,none,none,0
30039,amazon,Sales Associaate,4.0,5.0,5.0,5.0,5.0,4.0,0
30040,amazon,Customer Service Associate,4.0,4.0,5.0,4.0,4.0,4.0,0
30041,amazon,Software Development Engineer,3.0,3.0,4.0,2.0,4.0,2.0,0
30042,amazon,Software Development Manager,5.0,4.0,5.0,5.0,4.0,4.0,0
30044,amazon,CSA,4.0,none,none,none,none,none,0
30051,amazon,Software Development Engineer Amazon,4.0,3.0,5.0,5.0,5.0,5.0,0
30054,amazon,Fulfillment Associate,3.0,2.0,2.0,1.0,4.0,1.0,0
30055,amazon,Associate,4.0,4.0,4.0,4.0,4.0,4.0,0
30056,amazon,Senior Catalog Associate,4.0,3.0,4.0,3.0,3.0,3.0,0
30057,amazon,Vendor Support Associate,3.0,3.0,3.0,5.0,3.0,4.0,0
30060,amazon,Student,4.0,5.0,4.0,4.0,3.0,3.0,0
30061,amazon,SDE1,4.0,3.0,5.0,5.0,5.0,4.0,0
30062,amazon,Service Associate,3.0,1.0,2.0,2.0,2.0,1.0,3
30063,amazon,Trainer,4.0,4.0,4.0,3.0,2.0,5.0,0
30064,amazon,Investigations Specialist,2.0,3.0,1.0,3.0,1.0,1.0,2
30066,amazon,Software Development Engineer,5.0,4.0,3.0,5.0,4.0,4.0,0
30067,amazon,Seller Account Management,5.0,5.0,5.0,5.0,5.0,5.0,0
30068,amazon,Software Development Engineer I,4.0,2.0,3.0,4.0,4.0,2.0,2
30069,amazon,SDE1,4.0,3.0,5.0,4.0,4.0,3.0,0
30070,amazon,Enterprise Solution,5.0,5.0,5.0,4.0,5.0,4.0,6
30072,amazon,Software Development Engineer I,5.0,4.0,5.0,5.0,5.0,5.0,0
30073,amazon,FILED SALES OFFICER,1.0,5.0,1.0,1.0,5.0,1.0,0
30075,amazon,Team Leader,4.0,1.0,4.0,3.0,4.0,2.0,0
30078,amazon,Software Development Engineer Intern,5.0,2.0,5.0,5.0,5.0,5.0,0
30079,amazon,Customer Service Associate II,5.0,3.0,5.0,3.0,3.0,3.0,2
30080,amazon,Claims Associate Representative,3.0,3.0,5.0,3.0,3.0,4.0,0
30081,amazon,Software Development Engineer I,3.0,4.0,5.0,3.0,4.0,4.0,0
30083,amazon,Security Officer,4.0,none,none,none,none,none,0
30084,amazon,Customer Service Associate,3.0,4.0,3.0,3.0,3.0,1.0,0
30085,amazon,Intern,5.0,2.0,5.0,5.0,4.0,4.0,0
30087,amazon,Senior Manager,5.0,5.0,5.0,5.0,5.0,5.0,0
30089,amazon,Software Development Engineer Amazon,4.0,4.0,5.0,4.0,5.0,4.0,0
30091,amazon,Software Engineering Manager,5.0,5.0,5.0,5.0,5.0,5.0,0
30092,amazon,Transaction Risk Investigator,5.0,4.0,5.0,5.0,4.0,5.0,1
30093,amazon,Software Development Engineer,4.0,4.0,5.0,4.0,4.0,3.0,0
30094,amazon,SDE1,3.0,1.0,1.0,4.0,4.0,1.0,0
30095,amazon,Business Analyst,3.0,2.0,4.0,4.0,2.0,4.0,0
30096,amazon,Transaction Risk Investigator,5.0,4.0,4.0,5.0,5.0,5.0,0
30097,amazon,Software Engineer,1.0,1.0,1.0,1.0,1.0,1.0,0
30099,amazon,Human Resources Ambassador Specialist,4.0,3.0,4.0,4.0,4.0,2.0,1
30100,amazon,Customer Service Associate,5.0,4.0,5.0,5.0,4.0,5.0,0
30101,amazon,"Product Manager, Voice of Customer",5.0,5.0,4.0,5.0,4.0,5.0,0
30102,amazon,Seller Support Associate,1.0,1.0,4.0,2.0,3.0,1.0,3
30103,amazon,Software Engineer,1.0,1.0,1.0,1.0,1.0,1.0,0
30104,amazon,Seller Support Associate,2.0,1.0,1.0,1.0,1.0,1.0,0
30105,amazon,Seller Support Associate,5.0,5.0,5.0,5.0,5.0,5.0,0
30106,amazon,Software Engineer,5.0,4.0,4.0,5.0,4.0,4.0,0
30107,amazon,Manager,5.0,2.0,4.0,4.0,4.0,3.0,1
30109,amazon,Software Development Engineer - II,2.0,1.0,1.0,5.0,3.0,3.0,7
30111,amazon,Cloud Support Engineer,3.0,3.0,3.0,3.0,3.0,2.0,0
30112,amazon,Transaction Risk Investigator,5.0,3.0,4.0,5.0,4.0,3.0,0
30114,amazon,Customer Service Associate,4.0,4.0,5.0,4.0,5.0,5.0,0
30115,amazon,SDE1,5.0,3.0,5.0,1.0,3.0,2.0,0
30118,amazon,Catalog Associate,4.0,4.0,4.0,3.0,1.0,none,0
30120,amazon,Customer Service Associate,4.0,2.0,4.0,4.0,4.0,4.0,0
30122,amazon,CS Associate,4.0,5.0,5.0,4.0,5.0,5.0,0
30124,amazon,Senior Program Manager,4.0,3.0,4.0,5.0,3.0,3.0,1
30125,amazon,Process Associate,5.0,5.0,5.0,5.0,5.0,4.0,0
30127,amazon,SRE,1.0,1.0,4.0,2.0,4.0,1.0,0
30131,amazon,Customer Service,5.0,5.0,5.0,5.0,5.0,5.0,0
30133,amazon,Product Manager,5.0,4.0,5.0,5.0,4.0,5.0,0
30135,amazon,Hrac,5.0,5.0,5.0,5.0,5.0,5.0,2
30136,amazon,Software Development Engineer,4.0,2.0,3.0,3.0,4.0,3.0,0
30138,amazon,Office Assistant,1.0,2.0,2.0,1.0,1.0,1.0,0
30139,amazon,SDEI,3.0,3.0,1.0,4.0,4.0,2.0,1
30140,amazon,Senior Process Analyst,3.0,4.0,4.0,4.0,4.0,3.0,0
30144,amazon,Tech Support Analyst,5.0,4.0,4.0,4.0,4.0,4.0,0
30145,amazon,Process Assistant,4.0,3.0,3.0,2.0,4.0,3.0,0
30146,amazon,Software Development Engineer,4.0,4.0,4.0,5.0,4.0,3.0,0
30149,amazon,Fulfillment Associate (Overnight),4.0,2.0,5.0,5.0,5.0,4.0,10
30150,amazon,Senior Cloud Architect,5.0,4.0,5.0,5.0,4.0,5.0,3
30155,amazon,CSA,4.0,3.0,5.0,3.0,2.0,5.0,0
30157,amazon,Senior Project Manager,4.0,4.0,5.0,5.0,4.0,4.0,1
30158,amazon,Team Lead,5.0,3.0,3.0,5.0,5.0,5.0,0
30159,amazon,Backend Process,1.0,2.0,2.0,2.0,1.0,2.0,0
30160,amazon,Catalog Associate,2.0,3.0,4.0,1.0,1.0,1.0,0
30161,amazon,CSA,3.0,1.0,1.0,1.0,1.0,1.0,0
30163,amazon,Associate,5.0,4.0,5.0,5.0,4.0,5.0,0
30164,amazon,Software Development Manager,4.0,3.0,5.0,4.0,5.0,4.0,0
30165,amazon,Software Development Engineer,3.0,1.0,2.0,5.0,3.0,3.0,0
30170,amazon,Fresher,2.0,4.0,4.0,4.0,3.0,4.0,0
30175,amazon,Software Development Engineer II,5.0,4.0,5.0,5.0,4.0,5.0,23
30176,amazon,Intern,5.0,3.0,5.0,5.0,4.0,5.0,1
30177,amazon,Customer Service Associate,3.0,1.0,5.0,1.0,3.0,4.0,0
30178,amazon,Enterprise Account Manager,4.0,4.0,4.0,4.0,4.0,3.0,1
30182,amazon,Software Developer,3.0,1.0,4.0,4.0,3.0,2.0,0
30183,amazon,Program Manager,5.0,5.0,5.0,5.0,1.0,4.0,0
30184,amazon,Sales Manager,5.0,4.0,5.0,5.0,4.0,4.0,0
30185,amazon,Software Development Engineer,5.0,5.0,5.0,5.0,4.0,5.0,0
30186,amazon,Solutions Architect,5.0,4.0,5.0,5.0,4.0,5.0,0
30187,amazon,Data Analyst,5.0,5.0,4.0,5.0,5.0,4.0,1
30190,amazon,Business Development Analyst,5.0,4.0,5.0,5.0,5.0,none,0
30192,amazon,Operations,4.0,3.0,3.0,4.0,4.0,3.0,0
30194,amazon,Program Manager,5.0,4.0,4.0,5.0,5.0,4.0,2
30195,amazon,Team Manager,2.0,1.0,1.0,5.0,4.0,1.0,0
30196,amazon,Warehouse Associate,1.0,1.0,1.0,1.0,1.0,1.0,1
30197,amazon,Data Associate,5.0,3.0,5.0,5.0,4.0,3.0,1
30198,amazon,CSA,3.0,3.0,2.0,1.0,2.0,1.0,3
30199,amazon,Account Manager,5.0,3.0,5.0,5.0,4.0,5.0,0
30206,amazon,Software Engineer,4.0,4.0,4.0,4.0,5.0,4.0,1
30207,amazon,Software Development Engineer,5.0,3.0,4.0,5.0,3.0,3.0,0
30211,amazon,Seller Support Associate,2.0,1.0,4.0,2.0,1.0,1.0,0
30212,amazon,Trms,4.0,2.0,4.0,2.0,4.0,3.0,0
30215,amazon,Quality Specialist,4.0,4.0,4.0,4.0,4.0,4.0,0
30218,amazon,Quality Analyst,5.0,5.0,5.0,5.0,4.0,5.0,1
30223,amazon,Content Reviewer,5.0,4.0,5.0,5.0,3.0,1.0,0
30224,amazon,BDM,3.0,1.0,3.0,2.0,3.0,3.0,2
30225,amazon,Recruiter,1.0,2.0,1.0,4.0,3.0,1.0,2
30226,amazon,Transaction Risk Management Investigator,5.0,5.0,5.0,5.0,4.0,5.0,0
30227,amazon,Category Manager,5.0,2.0,5.0,5.0,5.0,3.0,0
30232,amazon,Graphic Designer,4.0,4.0,5.0,5.0,4.0,5.0,0
30233,amazon,SDE2,4.0,3.0,3.0,4.0,4.0,4.0,1
30234,amazon,Operations Specialist,4.0,2.0,3.0,3.0,3.0,2.0,1
30237,amazon,Senior Financial Analyst,4.0,1.0,3.0,5.0,5.0,2.0,0
30238,amazon,Warehouse Associate,5.0,4.0,5.0,5.0,4.0,4.0,0
30239,amazon,Warehouse Associate,5.0,4.0,5.0,5.0,4.0,4.0,0
30240,amazon,Support Services Phase I,5.0,5.0,5.0,5.0,5.0,5.0,0
30241,amazon,Associate,1.0,3.0,3.0,1.0,4.0,3.0,1
30243,amazon,Team Leader,5.0,3.0,4.0,4.0,5.0,4.0,0
30246,amazon,Customer Service Associate,3.0,2.0,5.0,3.0,2.0,2.0,2
30247,amazon,Fraud Specialist,3.0,5.0,5.0,3.0,5.0,3.0,0
30249,amazon,Warehouse Associate,4.0,2.0,4.0,5.0,4.0,4.0,5
30252,amazon,Working Student,4.0,2.0,4.0,4.0,3.0,4.0,0
30255,amazon,Catalog Associate,3.0,4.0,4.0,2.0,3.0,2.0,0
30256,amazon,Customer Service Associate,5.0,4.0,5.0,5.0,3.0,3.0,0
30257,amazon,Front End Developer,5.0,4.0,5.0,5.0,4.0,4.0,0
30258,amazon,Instructor,5.0,2.0,5.0,5.0,5.0,5.0,0
30260,amazon,Transaction Risk Investigator,4.0,4.0,5.0,5.0,4.0,4.0,0
30261,amazon,Senior Finance Manager,5.0,4.0,5.0,5.0,5.0,5.0,3
30262,amazon,Customer Service Associate,5.0,2.0,1.0,5.0,1.0,1.0,0
30263,amazon,Area Manager,5.0,5.0,5.0,5.0,5.0,5.0,0
30264,amazon,ERC Specialist,5.0,5.0,5.0,5.0,5.0,5.0,0
30265,amazon,Instock Manager,5.0,4.0,5.0,5.0,4.0,5.0,1
30266,amazon,Transaction Risk Investigator,4.0,2.0,4.0,3.0,3.0,3.0,0
30267,amazon,Operative,4.0,3.0,4.0,3.0,4.0,3.0,0
30269,amazon,Senior Marketing Manager,5.0,3.0,4.0,5.0,5.0,4.0,1
30271,amazon,Transaction Risk Investigator,4.0,2.0,4.0,3.0,3.0,3.0,0
30272,amazon,Senior Human Resources Business Partner,5.0,5.0,5.0,5.0,5.0,5.0,6
30273,amazon,Finance Analyst,5.0,3.0,5.0,5.0,5.0,2.0,0
30274,amazon,Transaction Risk Investigator,5.0,3.0,5.0,4.0,5.0,5.0,1
30277,amazon,Software Development Engineer I,5.0,3.0,4.0,5.0,5.0,4.0,0
30280,amazon,"Manager, Risk Investigations",4.0,2.0,4.0,4.0,3.0,4.0,0
30283,amazon,Senior Finance Manager,5.0,4.0,5.0,5.0,5.0,3.0,4
30284,amazon,Solutions Architect,4.0,5.0,5.0,5.0,2.0,4.0,3
30285,amazon,Finance Analyst,4.0,3.0,4.0,4.0,4.0,3.0,0
30287,amazon,Device Associate,4.0,5.0,5.0,3.0,5.0,4.0,2
30290,amazon,Stower,3.0,3.0,3.0,3.0,3.0,3.0,0
30291,amazon,CSA III,5.0,4.0,5.0,5.0,5.0,4.0,0
30292,amazon,Corporate Counsel,5.0,4.0,5.0,4.0,4.0,4.0,2
30295,amazon,Customer Service Associate,4.0,2.0,4.0,3.0,5.0,4.0,0
30296,amazon,Buyer,4.0,4.0,3.0,5.0,5.0,3.0,0
30300,amazon,Senior Solutions Architect,4.0,2.0,5.0,5.0,4.0,5.0,0
30302,amazon,Solutions Architect,5.0,5.0,5.0,5.0,5.0,5.0,3
30303,amazon,Senior Catalog Associate,4.0,4.0,4.0,3.0,3.0,4.0,2
30305,amazon,Program Manager,4.0,2.0,5.0,5.0,4.0,3.0,1
30307,amazon,Tele Caller,5.0,4.0,5.0,3.0,4.0,4.0,0
30308,amazon,Software Development Engineer,5.0,3.0,4.0,5.0,5.0,4.0,0
30312,amazon,Manager,5.0,4.0,5.0,4.0,5.0,4.0,0
30313,amazon,Finance Manager,5.0,4.0,5.0,5.0,5.0,5.0,0
30314,amazon,Account Manager,4.0,3.0,4.0,5.0,5.0,3.0,0
30316,amazon,Graduate Area Manager,3.0,1.0,2.0,5.0,3.0,2.0,4
30318,amazon,Customer Service Associate,3.0,3.0,3.0,3.0,3.0,3.0,0
30319,amazon,Software Development Engineer II,5.0,4.0,5.0,5.0,3.0,5.0,0
30320,amazon,Compliance Specialist,5.0,4.0,5.0,5.0,5.0,5.0,0
30321,amazon,Computer Operator,5.0,5.0,5.0,5.0,5.0,none,0
30322,amazon,Finance Manager,2.0,1.0,2.0,3.0,2.0,2.0,4
30323,amazon,Recruiter,5.0,3.0,5.0,4.0,4.0,4.0,2
30324,amazon,Team Lead,4.0,3.0,4.0,5.0,2.0,4.0,0
30326,amazon,Cloud Support Engineer,3.0,4.0,4.0,2.0,2.0,1.0,2
30329,amazon,Consultant,4.0,2.0,5.0,5.0,4.0,4.0,2
30330,amazon,Network Development Engineer,4.0,4.0,3.0,5.0,4.0,4.0,6
30332,amazon,Service Technician,4.0,4.0,4.0,5.0,4.0,4.0,1
30333,amazon,Practice Manager,5.0,4.0,5.0,5.0,5.0,5.0,0
30334,amazon,Program Manager,5.0,3.0,5.0,5.0,5.0,5.0,0
30336,amazon,I Prefer Not to Share,2.0,3.0,1.0,1.0,3.0,1.0,4
30338,amazon,Program Manager,5.0,4.0,5.0,5.0,4.0,4.0,2
30340,amazon,Senior Solution Architect,5.0,5.0,5.0,5.0,4.0,4.0,0
30342,amazon,Software Development Engineer,5.0,5.0,5.0,5.0,5.0,4.0,2
30343,amazon,Technical Program Manager II,5.0,5.0,5.0,5.0,5.0,4.0,1
30344,amazon,Partner Solutions Architect,4.0,3.0,4.0,4.0,4.0,3.0,0
30345,amazon,Senior Controls Engineer,5.0,5.0,5.0,5.0,4.0,4.0,0
30347,amazon,Account Manager,5.0,3.0,5.0,5.0,4.0,3.0,1
30348,amazon,International Tax Manager,5.0,4.0,5.0,5.0,5.0,5.0,1
30349,amazon,International Tax Manager,5.0,4.0,5.0,5.0,5.0,5.0,1
30350,amazon,QA Manager,4.0,3.0,4.0,5.0,5.0,5.0,0
30351,amazon,Customer Service Executive,4.0,3.0,4.0,4.0,3.0,4.0,0
30355,amazon,SDE1,4.0,2.0,3.0,5.0,4.0,2.0,1
30359,amazon,SDE2,5.0,2.0,5.0,5.0,1.0,4.0,0
30360,amazon,Fraud Analyst,1.0,1.0,1.0,4.0,1.0,1.0,7
30361,amazon,Program Manager,5.0,4.0,3.0,5.0,4.0,5.0,1
30367,amazon,Program Manager,5.0,4.0,5.0,5.0,4.0,4.0,0
30368,amazon,Professional Services,5.0,5.0,5.0,5.0,5.0,5.0,0
30369,amazon,Customer Service Associate,5.0,3.0,4.0,3.0,5.0,4.0,0
30370,amazon,Customer Service Associate,5.0,4.0,5.0,5.0,4.0,4.0,0
30371,amazon,Fresher,5.0,5.0,5.0,5.0,5.0,5.0,0
30372,amazon,Associate Brand Specialist,5.0,4.0,5.0,5.0,4.0,5.0,0
30373,amazon,Program Manager,5.0,3.0,4.0,5.0,5.0,4.0,0
30374,amazon,Senior Manager Software Development Engineering,5.0,4.0,5.0,5.0,4.0,5.0,0
30375,amazon,Senior Marketing Manager,5.0,5.0,5.0,5.0,5.0,5.0,0
30376,amazon,Performance Manager,1.0,1.0,1.0,5.0,3.0,1.0,1
30377,amazon,Customer Service Associate,4.0,2.0,4.0,4.0,4.0,2.0,0
30384,amazon,Imaging Associate,5.0,5.0,5.0,5.0,5.0,5.0,0
30385,amazon,Solutions Architect,5.0,4.0,5.0,5.0,4.0,5.0,0
30386,amazon,New Accounts Manager,2.0,1.0,4.0,2.0,4.0,3.0,7
30387,amazon,FC Associate,1.0,1.0,1.0,1.0,2.0,1.0,0
30388,amazon,Programmer Manager,1.0,1.0,1.0,1.0,3.0,1.0,1
30389,amazon,Team Manager,4.0,4.0,4.0,5.0,4.0,3.0,0
30391,amazon,Customer Service Associate,4.0,none,none,none,none,none,0
30392,amazon,Customer Service Associate,3.0,4.0,4.0,4.0,4.0,4.0,0
30393,amazon,Senior Marketing Manager,2.0,3.0,1.0,3.0,4.0,3.0,9
30394,amazon,Senior Marketing Manager,4.0,1.0,4.0,5.0,4.0,5.0,0
30396,amazon,Packer,1.0,1.0,1.0,1.0,2.0,none,0
30397,amazon,Transaction Risk Investigator,4.0,4.0,4.0,5.0,3.0,3.0,0
30399,amazon,Facilities Manager,4.0,3.0,4.0,4.0,4.0,1.0,0
30400,amazon,Warehouse Associate,1.0,1.0,1.0,1.0,1.0,1.0,3
30404,amazon,Technical Account Manager,4.0,3.0,5.0,5.0,4.0,3.0,0
30405,amazon,Device Associate,4.0,3.0,5.0,5.0,5.0,2.0,7
30406,amazon,Seller Support,4.0,4.0,4.0,3.0,4.0,4.0,0
30408,amazon,"Transaction, Risk and Fraud Investigator",5.0,4.0,4.0,5.0,4.0,3.0,0
30410,amazon,Catalog Associate,4.0,3.0,5.0,4.0,4.0,4.0,0
30412,amazon,Amazon Warehouse Worker,1.0,1.0,1.0,3.0,1.0,3.0,0
30416,amazon,Quality Assurance Engineer II,5.0,5.0,5.0,3.0,3.0,5.0,0
30417,amazon,Operations Manager,5.0,5.0,5.0,5.0,5.0,5.0,0
30418,amazon,Team Lead,4.0,2.0,4.0,5.0,2.0,3.0,0
30419,amazon,Transaction Risk Investigator,3.0,1.0,1.0,3.0,4.0,2.0,1
30420,amazon,SDE1,5.0,3.0,3.0,5.0,5.0,3.0,0
30421,amazon,Senior Financial Analyst,5.0,3.0,5.0,5.0,4.0,5.0,1
30422,amazon,Transaction Risk Investigator,1.0,1.0,1.0,5.0,3.0,1.0,2
30423,amazon,Data Engineer II,5.0,3.0,4.0,5.0,4.0,4.0,3
30424,amazon,Product Manager,4.0,4.0,5.0,5.0,2.0,5.0,1
30425,amazon,Sales Representative,1.0,1.0,1.0,1.0,1.0,1.0,0
30429,amazon,Catalog Associate,3.0,none,none,none,none,none,0
30431,amazon,Senior Test Engineer,5.0,5.0,3.0,4.0,5.0,2.0,0
30432,amazon,Device Associate,4.0,4.0,4.0,4.0,4.0,4.0,0
30435,amazon,SDEII,2.0,3.0,1.0,2.0,5.0,3.0,3
30440,amazon,Senior Vendor Manager,4.0,3.0,5.0,5.0,5.0,5.0,1
30441,amazon,Customer Service Associate,5.0,5.0,5.0,5.0,5.0,5.0,0
30444,amazon,Technical Support,5.0,5.0,5.0,5.0,5.0,5.0,0
30445,amazon,Tamil Nadu,4.0,none,4.0,3.0,2.0,none,0
